provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,289535.0,1739400.0,743174.0,13580
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,255104.0,1560000.0,426381.0,12671
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,255104.0,1560000.0,356668.0,12671
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,255104.0,1560000.0,783050.0,12671
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,267745.0,1560000.0,426381.0,12671
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,267745.0,1560000.0,356668.0,12671
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,267745.0,1560000.0,783050.0,12671
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,275121.0,1739400.0,451222.0,13580
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,275121.0,1739400.0,409006.0,13580
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,275121.0,1739400.0,860227.0,13580
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,285537.0,1739400.0,451222.0,13580
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,285537.0,1739400.0,409006.0,13580
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,285537.0,1739400.0,860227.0,13580
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,MARET,286049.0,1882900.0,605453.0,14734
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,MARET,286049.0,1882900.0,632936.0,14734
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,MARET,286049.0,1882900.0,1238389.0,14734
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,305430.0,1882900.0,605453.0,14734
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,305430.0,1882900.0,632936.0,14734
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,305430.0,1882900.0,1238389.0,14734
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,MARET,323125.0,2046900.0,624891.0,14614
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,MARET,323125.0,2046900.0,748505.0,14614
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,MARET,323125.0,2046900.0,1373396.0,14614
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331134.0,2046900.0,624891.0,14614
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331134.0,2046900.0,748505.0,14614
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331134.0,2046900.0,1373396.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,MARET,302069.0,1882900.0,479510.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,MARET,302069.0,1882900.0,305909.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,MARET,302069.0,1882900.0,785420.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,315188.0,1882900.0,479510.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,315188.0,1882900.0,305909.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,315188.0,1882900.0,785420.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,MARET,320747.0,2046900.0,490033.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,MARET,320747.0,2046900.0,363108.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,MARET,320747.0,2046900.0,853142.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,326706.0,2046900.0,490033.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,326706.0,2046900.0,363108.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,326706.0,2046900.0,853142.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,297455.0,1882900.0,519469.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,297455.0,1882900.0,409666.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,297455.0,1882900.0,929135.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,312222.0,1882900.0,519469.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,312222.0,1882900.0,409666.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,312222.0,1882900.0,929135.0,14734
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,321481.0,2046900.0,535533.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,321481.0,2046900.0,493138.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,321481.0,2046900.0,1028671.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,328114.0,2046900.0,535533.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,328114.0,2046900.0,493138.0,14614
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,328114.0,2046900.0,1028671.0,14614
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,MARET,348116.0,2211500.0,653100.0,15309
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,MARET,348116.0,2211500.0,753224.0,15309
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,MARET,348116.0,2211500.0,1406325.0,15309
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366155.0,2211500.0,653100.0,15309
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366155.0,2211500.0,753224.0,15309
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366155.0,2211500.0,1406325.0,15309
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,MARET,379108.0,2399699.0,666983.0,16098
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,MARET,379108.0,2399699.0,778369.0,16098
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,MARET,379108.0,2399699.0,1445352.0,16098
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,382408.0,2399699.0,666983.0,16098
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,382408.0,2399699.0,778369.0,16098
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,382408.0,2399699.0,1445352.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,MARET,337213.0,2211500.0,511415.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,MARET,337213.0,2211500.0,392690.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,MARET,337213.0,2211500.0,904105.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,345098.0,2211500.0,511415.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,345098.0,2211500.0,392690.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,345098.0,2211500.0,904105.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,MARET,351955.0,2399699.0,539487.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,MARET,351955.0,2399699.0,412227.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,MARET,351955.0,2399699.0,951715.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,353089.0,2399699.0,539487.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,353089.0,2399699.0,412227.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,353089.0,2399699.0,951715.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,340782.0,2211500.0,561142.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,340782.0,2211500.0,519227.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,340782.0,2211500.0,1080369.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,351667.0,2211500.0,561142.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,351667.0,2211500.0,519227.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,351667.0,2211500.0,1080369.0,15309
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,361075.0,2399699.0,584259.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,361075.0,2399699.0,540803.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,361075.0,2399699.0,1125063.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,362874.0,2399699.0,584259.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,362874.0,2399699.0,540803.0,16098
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,362874.0,2399699.0,1125063.0,16098
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,MARET,388798.0,1868777.0,685868.0,16127
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,MARET,388798.0,1868777.0,769054.0,16127
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,MARET,388798.0,1868777.0,1454922.0,16127
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,407296.0,1868777.0,685868.0,16127
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,407296.0,1868777.0,769054.0,16127
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,407296.0,1868777.0,1454922.0,16127
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,MARET,418006.0,2434328.0,762281.0,16337
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,MARET,418006.0,2434328.0,793738.0,16337
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,MARET,418006.0,2434328.0,1556019.0,16337
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,445660.0,2434328.0,762281.0,16337
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,445660.0,2434328.0,793738.0,16337
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,445660.0,2434328.0,1556019.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,MARET,360819.0,1868777.0,556660.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,MARET,360819.0,1868777.0,441583.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,MARET,360819.0,1868777.0,998244.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,377369.0,1868777.0,556660.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,377369.0,1868777.0,441583.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,377369.0,1868777.0,998244.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,MARET,387226.0,2434328.0,610152.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,MARET,387226.0,2434328.0,434527.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,MARET,387226.0,2434328.0,1044679.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,407998.0,2434328.0,610152.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,407998.0,2434328.0,434527.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,407998.0,2434328.0,1044679.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,370423.0,1868777.0,603291.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,370423.0,1868777.0,559766.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,370423.0,1868777.0,1163058.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,387342.0,1868777.0,603291.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,387342.0,1868777.0,559766.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,387342.0,1868777.0,1163058.0,16127
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,397561.0,2434328.0,666065.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,397561.0,2434328.0,566552.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,397561.0,2434328.0,1232618.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,421139.0,2434328.0,666065.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,421139.0,2434328.0,566552.0,16337
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,421139.0,2434328.0,1232618.0,16337
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,84546.0,1560000.0,473082.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,84546.0,1560000.0,526121.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,84546.0,1560000.0,999203.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,87567.0,1560000.0,473082.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,87567.0,1560000.0,526121.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,87567.0,1560000.0,999203.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,87852.0,1739400.0,511593.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,87852.0,1739400.0,605280.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,87852.0,1739400.0,1116874.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,90887.0,1739400.0,511593.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,90887.0,1739400.0,605280.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,90887.0,1739400.0,1116874.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,MARET,61456.0,1560000.0,405835.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,MARET,61456.0,1560000.0,282118.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,MARET,61456.0,1560000.0,687953.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,66112.0,1560000.0,405835.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,66112.0,1560000.0,282118.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,66112.0,1560000.0,687953.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,MARET,68058.0,1739400.0,423687.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,MARET,68058.0,1739400.0,319487.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,MARET,68058.0,1739400.0,743174.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,71406.0,1739400.0,423687.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,71406.0,1739400.0,319487.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,71406.0,1739400.0,743174.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,68511.0,1560000.0,426381.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,68511.0,1560000.0,356668.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,68511.0,1560000.0,783050.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,72668.0,1560000.0,426381.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,72668.0,1560000.0,356668.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,72668.0,1560000.0,783050.0,12671
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,72760.0,1739400.0,451222.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,72760.0,1739400.0,409006.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,72760.0,1739400.0,860227.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,77489.0,1739400.0,451222.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,77489.0,1739400.0,409006.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,77489.0,1739400.0,860227.0,13580
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,93137.0,1882900.0,605453.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,93137.0,1882900.0,632936.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,93137.0,1882900.0,1238389.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,96157.0,1882900.0,605453.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,96157.0,1882900.0,632936.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,96157.0,1882900.0,1238389.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,100003.0,2046900.0,624891.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,100003.0,2046900.0,748505.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,100003.0,2046900.0,1373396.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,103335.0,2046900.0,624891.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,103335.0,2046900.0,748505.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,103335.0,2046900.0,1373396.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,MARET,73552.0,1882900.0,479510.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,MARET,73552.0,1882900.0,305909.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,MARET,73552.0,1882900.0,785420.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,79124.0,1882900.0,479510.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,79124.0,1882900.0,305909.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,79124.0,1882900.0,785420.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,MARET,81602.0,2046900.0,490033.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,MARET,81602.0,2046900.0,363108.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,MARET,81602.0,2046900.0,853142.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,87098.0,2046900.0,490033.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,87098.0,2046900.0,363108.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,87098.0,2046900.0,853142.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,79764.0,1882900.0,519469.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,79764.0,1882900.0,409666.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,79764.0,1882900.0,929135.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,84620.0,1882900.0,519469.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,84620.0,1882900.0,409666.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,84620.0,1882900.0,929135.0,14734
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,87805.0,2046900.0,535533.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,87805.0,2046900.0,493138.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,87805.0,2046900.0,1028671.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,92716.0,2046900.0,535533.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,92716.0,2046900.0,493138.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,92716.0,2046900.0,1028671.0,14614
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,108409.0,2211500.0,653100.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,108409.0,2211500.0,753224.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,108409.0,2211500.0,1406325.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,110999.0,2211500.0,653100.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,110999.0,2211500.0,753224.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,110999.0,2211500.0,1406325.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,121023.0,2399699.0,666983.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,121023.0,2399699.0,778369.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,121023.0,2399699.0,1445352.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,122037.0,2399699.0,666983.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,122037.0,2399699.0,778369.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,122037.0,2399699.0,1445352.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,MARET,92007.0,2211500.0,511415.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,MARET,92007.0,2211500.0,392690.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,MARET,92007.0,2211500.0,904105.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,95986.0,2211500.0,511415.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,95986.0,2211500.0,392690.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,95986.0,2211500.0,904105.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,MARET,104237.0,2399699.0,539487.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,MARET,104237.0,2399699.0,412227.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,MARET,104237.0,2399699.0,951715.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,105435.0,2399699.0,539487.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,105435.0,2399699.0,412227.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,105435.0,2399699.0,951715.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,97773.0,2211500.0,561142.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,97773.0,2211500.0,519227.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,97773.0,2211500.0,1080369.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,101232.0,2211500.0,561142.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,101232.0,2211500.0,519227.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,101232.0,2211500.0,1080369.0,15309
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,110125.0,2399699.0,584259.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,110125.0,2399699.0,540803.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,110125.0,2399699.0,1125063.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,111385.0,2399699.0,584259.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,111385.0,2399699.0,540803.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,111385.0,2399699.0,1125063.0,16098
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,124543.0,1868777.0,685868.0,16127
